,asin,helpful,reviewText,overall,reviewTime,title,price,brand,reviewLength,reviewWords,usefulness,avgWordLength,expresiveness,ratingDelta,priceDelta,sentiment
456,B006H33ZU6,"[1, 1]","i rate the product for five stars coz im a touratech fan , since i use rigid dually spot on my Bmw gs 1200 it so bright specially on night time... five star also for the seller ...",5.0,"02 4, 2013","Rigid Industries 20221 Dually Spotlight, (Set of 2)",169.99,Rigid Industries,180,36,1.0,5.0,0.5949833079623087,1.1946105790109216,2.914704353506005,0.9996494054794312
457,B001C27Z7G,"[1, 1]","First thank you Amazon for taking it back.  I ride in the mountains at the Hatfield and McCoy trails in Southern West Virginia.  Depending on the area, it can get pretty extreme. While riding the Green trails to get up into the mountains, this bag lost all 4 of the rear straps.  Thank goodness I always bring cargo nets.  The problem with most bags including this one is they attach a strap in a one inch sewn in area.  Guess what folks, if you tighten these bags down and put water or drinks in it for the day along with standard riding gear, there is a little bit of weight. They rip out every time. If you put this bag on something that only rides around the yard or farm, you may be OK, but if you ride real trails, Skip this bag.  It will only leave you wondering what is that hitting me in the back or were did my back go. I would not buy this bag ever again.  I does not hold up, and to top it off, the zipper broke also on the first day.  Was not happy about it. Happy Riding!!!!",1.0,"04 14, 2013","Classic Accessories 15-002-010401-00 QuadGear Evolution Rear Rack Bag, Black",152.66,Classic Accessories,988,196,1.0,5.040816326530612,3.2393535655725696,0.2389221158021843,2.6175584834768317,0.7986053228378296
458,B001EYFN94,"[2, 3]","I have used many different types of spotlights over the years, but this unit is very light weight and a has an excellent bright, centered spot. A high quality product and the price is great. I would not hesitate to recommend this product to anyone looking for a bright, portable spotlight.",5.0,"11 4, 2010",GSM Outdoors Cyclops Thor 12V 4 Million Candle Spot CYC-S40012VR,25.0,Cyclops,289,51,0.6666666666666666,5.666666666666668,0.8428930196132707,1.1946105790109216,0.4286582083513743,0.9999287724494934
459,B00004TFT1,"[1, 1]","The Grandkids love the new battery; car was just mopping along now it runs great on grass and up small inclines, on hard surfaces it's spinning wheels like crazy it also carries 2 kids with no problem and charge last a lot longer it use to run out in about 45 minutes they run it twice as long now and charge is still good has not gone dead yet.Lucille",5.0,"05 30, 2011",Power Wheels 12-Volt Rechargeable Battery,42.2,Fisher-Price,352,71,1.0,4.957746478873238,1.1734393018145532,1.1946105790109216,0.7235750556971198,3.731250762939453e-05
460,B002NAMJHC,"[2, 2]",It took about 20 minutes to install these headlights and they look and work great.  I highly recommend them and the price is hard to beat.,5.0,"02 10, 2013",Hyundai Santa Fe Replacement Headlight Assembly - 1-Pair,83.51,Unknown,138,26,1.0,5.307692307692308,0.4297101668616674,1.1946105790109216,1.4318898791769308,0.7558308839797974
461,B0002F68FO,"[1, 1]",This is perfect for those times when you are not able to reach the small handle on your camper from the manufacturer or have someone that has a hard time using the stairs.  It is really easy to install and even easier to use.  A great product.,5.0,"10 8, 2013",Stromberg Carlson (AM-200) Lend-A-Hand White Assist Handle with Foam Grip,36.78,Stromberg Carlson,243,47,1.0,5.170212765957447,0.7767837631730141,1.1946105790109216,0.6306419561265418,0.9991211891174316
462,B002CUPZI8,"[1, 1]",Arrived in 4 business days. It looks AMAZING on my 2011 ninja 250. Its really dark. I haven't tested freeway yet but im sure it will help dramatically with redirecting the wind from my chest to over my head. should make riding alot more enjoyable,5.0,"09 6, 2012",Zero Gravity Double Bubble Windscreen - Dark Smoke 16-281-19,76.94,Zero Gravity,246,46,1.0,5.3478260869565215,0.76025644906295,1.1946105790109216,1.3192385020221895,0.9999971389770508
463,B000COS8FI,"[3, 3]","I was tired of tire gauges that weren't accurate or didn't make a good seal, so I read pretty much all the reviews of all the gauges and ended up with the Moroso. It has a good feel, and unlike some reviews, I don't find it flimsy. I did get the rubber cover. It is a pleasure to use: the seal to the valve is tight and immediate, and the pressure is displayed legibly and accurately. I had a lithium digital gauge and this is a huge improvement. Sometimes ""old school"" is the best!",5.0,"05 26, 2009","Moroso 89560 Tire Pressure Gauge, Dial Type, 0-60 psi",42.5,Moroso,482,97,1.0,4.969072164948454,1.6031494686762209,1.1946105790109216,0.7287189541973362,4.6759843826293945e-05
464,B0007VEHLU,"[2, 3]","I ordered this product, and it arrived just 2 days later.  It was well packaged and came without even a scratch.  I have a 2005 Jeep Liberty and was unsure as to which receiver hitch to order.  Based on the reviews for the Curt 13044, I eventually decided on it. The instruction sheet that came with the receiver gave an estimated installation time of 15 minutes.  I installed the product after work today without any assistance.  Installation was a breeze as the bolt pattern on the receiver lined up perfectly with the weld nuts on the vehicle.  I estimate it took about 20 minutes from start to finish and that's with me installing by myself.  I highly recommend this product as it was an easy install and looks great on the vehicle.",5.0,"04 15, 2013",Curt Manufacturing 13044 Class III Receiver,132.14,Curt,736,133,0.6666666666666666,5.533834586466164,2.198132776638529,1.1946105790109216,2.265715826062024,0.9943934679031372
465,B000JCNT2K,"[6, 8]","I installed this plow on a 2009 Yamaha Grizzly 350 IRS.  So far it is performing perfectly and made quick work of the snow in my driveway.  In my case the boxes looked like they'd been through a shredder and were held together only by large amounts of packing tape; however, all the parts were inside and some were even pre-assembled.  I would recommend this to anyone looking for expandability because there are other implements for the Swisher mount that can turn your ATV into a garden tractor (which I plan to do).",4.0,"11 16, 2009",Swisher 2645R 50-Inch Universal ATV Plow Blade,390.71,Swisher,518,95,0.75,5.4526315789473685,1.5700948404560924,0.9556884632087372,6.699241943398618,0.9999979734420776
466,B0000AYGZY,"[8, 9]","I recently purchased a can of 'Big Stuff' expanding foam from Home Depot, and was completely disappointed with the results, the foam came out looking like canned whipped cream, expanded slightly, then hours later when I checked on it, it was just a puddle sitting there, it never expanded or hardened-and was horrible to clean up. The next day I bought a can of expanding foam by Evercoat, this is the stuff I have used before that always provides excellent results. It comes out easily, expands well, and can be easily cut/shaped/worked after it has fully cured and hardened. The only drawback is each applicator straw and can is single use due to the nature of the foam expanding when exposed to the moisture in the air. I've used the for crafts/hobbies and for home repairs, it performs equally well in all the applications I've used it for.This review may only be legally shown directly on Amazon.com",5.0,"01 23, 2009",Fiberglass Evercoat Sealant Foam 12-Ounce Spray Urethane,14.38,Fiberglass Evercoat,904,165,0.8888888888888888,5.4787878787878785,2.7270068281605813,1.1946105790109216,0.2465642014437105,0.8400254249572754
467,B00029XB96,"[5, 5]","Used this tape on white board to make a chart.  Of two rolls of tape, one of them  worked fine, but the other one's non-adhesive backing did not peel off cleanly.  This backing tore and stayed stuck to the adhesive side on and off over half of the roll.  It must have taken at least 5x as long to put down the tape because the torn backing had to be removed to affix the tape adequately to the board. The backing had to be removed since we were using a dry erase marker eraser over the lines, and we needed a tight, continuous bond between the tape and the board to prevent the tape from being lifted when the eraser was passed over it.Had we used this tape on a car, I would have been more frustrated since the process of removing the torn backing slightly pulled and stretched the tape, and these flaws would have prevented us from laying down a really even and straight line.",2.0,"11 1, 2011",Trimbrite T1126 1/8 Pinstripe Tape Blue,7.1,Trimbrite,878,170,1.0,5.1647058823529415,2.809643398710901,0.4778442316043686,0.12173893117179027,0.9999998211860657
468,B005J5D062,"[2, 3]","The motor attached to this regulator is actually worse than the stock one, which shouldn't even be possible. This motor worked three times (down, up, down) before breaking. The regulator itself was installed correctly, and held the window, but the motor is just utter crap. I ended up having to manually raise the window and leave this thing installed so that the window would at least be stuck in the closed position. But what a complete waste of my money. Extremely disappointing. Substandard, inferior part. DO NOT BUY!!!",1.0,"02 7, 2012",Dorman 748-568 Jeep Liberty Rear Passenger Side Window Regulator with Motor,82.34,Dorman,524,89,0.6666666666666666,5.887640449438202,1.4709309557957075,0.2389221158021843,1.4118286750260864,0.0
469,B00068XCQU,"[0, 1]",The charger is well recommended and i have used it for a month and it works great.  The charger is maintaining my battery and hopefully will make it last longer.  Great product.,5.0,"07 9, 2012",Battery Tender 021-0128 Battery Tender Plus 12V Battery Charger,46.99,Battery Tender,177,32,0.0,5.53125,0.5288740515220521,1.1946105790109216,0.8057059684172431,0.9999676942825317
470,B0040QQWNY,"[1, 3]","These floors mats finally provide the fit and function I was seeking. I am ready for any mud, slush, or snow and know it will be easy to lift the mats out and hose them down. The design if great and good looking as well.",5.0,"10 16, 2012",WeatherTech 453031 FloorLiner,127.95,WeatherTech,220,45,0.3333333333333333,4.888888888888889,0.7437291349528858,1.1946105790109216,2.1938727103423337,0.9999982118606567
471,B001ADA1IM,"[0, 1]","Great product, fits like a factory part.  To early to tell durability, but I am guessing a long time.  Would recommend to a friend.",5.0,"09 23, 2013",Du-Ha 10043 Chevrolet/GMC Underseat Storage Console Organizer - Light Gray,179.95,Du Ha,131,24,0.0,5.458333333333332,0.3966555386415391,1.1946105790109216,3.085481783713192,0.9996217489242554
472,B0002X520S,"[2, 2]","This is one great product.  I bought it to restore the vinyl in a 25 year old car, that is a restoration product, and it works!!!! This will work on shoes, and vinyl.",5.0,"08 13, 2011",Obenauf's LP Boot Preservative 8 oz - Preserves and Protects Leather - Made in the US,12.09,Obenauf&#39;s,166,33,1.0,5.03030303030303,0.5454013656321163,1.1946105790109216,0.2072991095587246,0.9997313022613525
473,B00026Z3HM,"[2, 2]",Purchased this jack the first part of October.came in schedule time. a little over a month after I got it-it started leaking oil.  contacted Amazon-nothing they could do- past one month however they did give a partial refund.have email torin two times and no response therefore the one star.couldn't go lower where rating should be,1.0,"12 2, 2012",Torin TA91206 Hydraulic Air Jack - 12 Ton,77.99,Torin Jack,331,61,1.0,5.426229508196722,1.0081661607139119,0.2389221158021843,1.3372421467729472,0.00016900897026062012
474,B001A1FD0K,"[0, 2]",I bought these as an entry level product for my 2008 Tundra.I bought a Smittybilt/Nfab light bar model 150030 to mount them .The mounting washers for these lights are too big to mount on the bar mounts.I don't know if this company welds a standard mount to all of their bars but these don't fit the mounts.I will have to figure out a way to modify the bar so they fit.,3.0,"12 29, 2011",Optilux H71020801 Model 1900 12V/100W Chrome Halogen Driving Lamp Kit,54.99,HELLA,368,77,0.0,4.779220779220778,1.272603186474938,0.7167663474065529,0.9428765950896828,0.009867578744888306
475,B000P0VTBE,"[0, 1]","The edges are sharp, the portion on the inside tends to ride up into the cylinder, and having to oil it so get it to work makes for a slippery mess when trying to drop the cylinders.  I ended up not using them after trying to use them for a long time and just used my fingernails instead.  That's the what I've normally done it, but old age and arthritics makes it hard now so I gave these a try.",2.0,"06 10, 2014",Lisle 19000 Take-Apart Ring Compressor,17.71,Lisle,396,82,0.0,4.829268292682927,1.3552397570252588,0.4778442316043686,0.30366147479611355,8.940696716308594e-08
476,B00E1D1GY6,"[18, 23]","I must say I was very excited when I received mine.  I immediately strapped it to my steering wheel, and grabbed the George Forman Grill for the long ride to Brooklyn. The grill worked fine for a short time, I mean, a nice ribeye grills to perfection on the thing. But what was totally insane is it rolled right off the Wheelmate without any warning what-so-ever, and caused me to singe my chest hair.  I'm returning mine immediately, the Wheelmate, not the Grill.",1.0,"09 27, 2013",AutoExec Wheelmate Steering Wheel Attachable Work Surface Tray,18.97,AutoExec,464,86,0.7826086956521741,5.395348837209302,1.4213490134655151,0.2389221158021843,0.3252658484970228,0.9993253350257874
477,B001XV7GSE,"[4, 5]","I purchased one of these batteries from another online seller for $59.99.  I was happy with the price, as the name brands were at least double that price locally.I received the battery in a timely manner.  It was well packed and in good visual condition.I installed the battery in my '04 Harley and tried to start it right away.  Right out of the box, the battery didn't have enough power to start the bike.  I only got a few weak revolutions out of it and that was it.  I decided to try charging it overnight.  The next day, it actually DID start the bike, but barely!  It took everything the battery had to start it.  I was afraid to ride anywhere and shut the bike off for fear of being stranded.  Instead, I let the bike run for about 10 minutes in the garage, shut it off and tried to restart it.  One weak revolution, then nothing but clicks!!  I called the supplier who apologized for my inconvenience and said ""From time to time, this happens.""  He promptly sent me a new battery but never asked for the old one back.  When I got the new battery, I installed it and put it straight on a charger for about 3 hours at 10amps.  When I finally tried to fire it up, I got one revolution, then nothing but clicks!!  Determined to make sure I was doing everything right, I let the new battery charge overnight.  The next morning - the all too familiar *one weak revolution followed by clicks*!  I contacted the supplier again who apologized and promptly refunded my money.  The supplier never asked me to return either battery nor did he ask for any kind of proof...  Which tells me he was fully aware of the quality issues with these batteries.In my opinion, if you get two identical items (of anything) that fail right out of the box...  Likely, the quality of the entire product line is sadly lacking.  It's time to stop wasting time and money and try something different.From my experience, these are extremely poor quality batteries for Harley Davidson motorcycles.  They just don't have the cold cranking amps needed.  They MAY work OK for foreign bikes that may require less CCA.  But, if you have a Harley, I would strongly suggest spending the extra money for a quality, name brand battery from a local retailer.Update: 04/04/2013.  I let my Harley sit over the winter without buying a new battery for her.  While she was in storage, a friend of mine told me about top quality batteries from ""ThrottleX Batteries"" - Which Amazon does sell.  They are ORIGINAL EQUIPMENT manufacturer batteries, made at the same factory that your original battery was made, but offered at a great price ($94.95).  I purchased one for my '04 Fatboy and she breathes fire like a new bike!!  Feel free to read my review on the ""ThrottleX Battery"" for Harley Davidson.As with all my reviews, the above is only my opinion or observation of an item that I own or have tested. Consider that it is possible that I may have either purchased/tested a faulty unit or an exceptionally good one. Your experience may differ from mine, better or worse. Paying attention to the up or down trend from several reviewers will help you make an educated decision on whether or not the item is for you.",1.0,"11 8, 2012",UPG UTX20L Adventure Power Power Sport AGM Series Sealed AGM Battery,69.6,UPG,3171,579,0.8,5.476683937823834,9.569314869727132,0.2389221158021843,1.193384452050226,1.0
478,B0002NILZQ,"[1, 1]","These were out-of-stock for the longest time, so I was happy I was finally able to order one for my '01 Cav, which completed my blue R-racing interior theme (I've got the full set of floor mats, visor covers, and color-matched seat covers. This steering wheel cover fit on easily, in fact it fits better than the Chevy cover I had on before it, and fits more snugly to the wheel as well. Very nice looking though the blue isn't quite as vibrant as in the Amazon picture but the material has a nice rubbery feel to it, not slippery like some other wheel covers, this one has a nice grip to it.",4.0,"12 29, 2011",Blue R Racing Velocity Style Steering Wheel Cover,8.99,Plasticolor,592,119,1.0,4.974789915966387,1.9667503790976315,0.9556884632087372,0.1541454917231542,1.0
479,B003DIGIJ8,"[0, 1]",Not as described.  Sent wrong battery.  Almost didn't fit in the box because of the large size.  I used it anyway because it was the right voltage but very heavy.  Hopefully the box wont fall off the wall.,3.0,"11 27, 2013",Yuasa NP4-12 Battery 12 Volt 4 Amp Sealed Lead Acid Battery,18.69,Yuasa,205,39,0.0,5.256410256410256,0.6445652502925011,0.7167663474065529,0.32046487656348743,0.22768819332122803
480,B0049EI8IY,"[1, 1]",Great product! Very DIY. Just make sure you start about a week before spraying the bolts with penetrating oil to ease their removal.,5.0,"01 15, 2012",Leacree 501715729L Complete Strut Assembly,89.02,Leacree,132,23,1.0,5.739130434782608,0.380128224531475,1.1946105790109216,1.5263661482975734,0.99998939037323
481,B000C3XD9K,"[1, 1]","No kidding,221 Thousand miles using Mobil 1 oil and these filters on my ford 4.6L.Runs like a champ,recommend anytime.",4.0,"06 10, 2013",K&amp;N HP-2010 Performance Wrench-Off Oil Filter,10.43,K&amp;N,118,23,1.0,5.130434782608695,0.380128224531475,0.9556884632087372,0.17883620452419335,0.5
482,B006ZSIHWO,"[6, 6]",This is a well constructed bag and a great size for a helmet and other gear.  The material is good but not the toughest.  For general use it would be good but I use my ATV on a daily basis in heavy brush for my job.  I like the orange interior which helps see things in low light conditions.  I would recommend this product for general use.,4.0,"09 26, 2012",Classic Accessories 15-044-011405-00 QuadGear Olive MOLLE Style Rear Rack ATV Bag,107.27,Classic Accessories,340,67,1.0,5.074626865671642,1.1073300453742967,0.9556884632087372,1.8392866403940769,0.9902142882347107
483,B00A8MZ2ZS,"[6, 6]",these are really good microfibers they have good coverage and easy on the paint. silk edges are a plus. the price on amazon is great(if you have prime) ordering straight from CG can get costly because they ship from CA when Im in FL. not saying its bad to order from CG but if you want save time order from Amazon,5.0,"05 17, 2013","Chemical Guys MIC_507_03 - Professional Grade Premium Microfiber Towel, Gold 16&quot; x 24&quot; (Pack of 3)",15.23,Chemical Guys,313,62,1.0,5.048387096774194,1.024693474823976,1.1946105790109216,0.2611385805276572,0.9998264312744141
484,B000CQ46H0,"[2, 2]",I have to set mine at 4.5PSI when the recommended setting is 1.5-3. Spend a few extra bucks and get aHolley 12-804 Fuel Pressure Regulator.,1.0,"05 9, 2013",Spectre Performance 2517 Fuel Pressure Regulator,24.99,Spectre Performance,139,29,1.0,4.793103448275862,0.4792921091918598,0.2389221158021843,0.4284867450680337,0.7621618509292603
485,B0002Q7Y9M,"[4, 4]","Auto:  '03 Ford WindstarInstall Time:  1 hrI was pretty scared when the product arrived.  This was no simple T-connector.  You have to remove both taillights, run a wire through the cabin from taillight to taillight, and then a positive wire all the way up to the battery.  The latter was the most difficult.A set of ramps would certainly be helpful in running the battery wire up to the front.  It has to be weaved along the bottom of the vehicle and secured with zip strips along the way, avoiding obstacles that could degrade the wire or cause harm to something else.  The Windstar just sits too low to be able to do this without the ramps.I have no clue about how the lights work on my Windstar.  There is something with this model that a simple T-Connector won't work, so there is a bunch of other things attached to make it work.  I suppose the independent wire to the battery is to avoid shorting out the vehicle's electrical system if something went wrong with the trailer's.Hooked it up to my trailer lights and everything is working as it should.  My understanding is this kit is the ONLY way to go for trailer lighting.",4.0,"04 1, 2008","Hopkins Plug-In Simple 40615 T Connector Wiring Kit For Ford Windstar, '99-02",53.0,Hopkins,1130,211,1.0,5.355450236966824,3.4872632772235312,0.9556884632087372,0.9087554017049134,3.6954879760742188e-06
486,B008G3AC1U,"[2, 2]","they light up the night,no more 20 feet of vision.install was about 1 hour, remove the grill,take out the parking lights first,next to the head lights.there's a 10mm bolt in the lower corner.remove it and the one on top of the old headlights.that's it. i also just replaced the parking lights because they were faded also.adjust them with a 8 mm wrench the big silver bolt on back of the headlights.",5.0,"01 2, 2013",New Pair Set Headlight Headlamp Assembly SAE and DOT USA Built,68.62,AUTOANDART,399,81,1.0,4.925925925925926,1.3387124429151946,1.1946105790109216,1.1765810502828522,0.10434600710868835
487,B001G6FPB6,"[1, 1]",I got this for my 05 WRX since the stock gaskets were leaking.  It's a bit of a pain to do due to the location of the valve covers but it's not bad.  Gaskets fit perfectly and fixed the leak.,5.0,"12 11, 2012",Ishino Valve Cover Gasket Set,64.65,Ishino,191,42,1.0,4.5476190476190474,0.6941471926226934,1.1946105790109216,1.108510126796654,0.90534508228302
488,B000RI32LE,"[2, 2]","this is the best purchase i have made in a long time, i feel like i have a new Honda Element now.",5.0,"02 4, 2013",Genuine Honda 08P13-SCV-100 Floor Mat,149.52,Honda,97,22,1.0,4.409090909090909,0.3636009104214109,1.1946105790109216,2.5637190125078995,0.9757923483848572
489,B0014DIKNQ,"[2, 2]","The picture doesnt do it justice. This tool is big and built to outlast it's first owner. You won't lose ityou won't break it. With so many cheap china built inflators around for half the price who wouldn't thinktwice about spending this much on a stupid tire inflator, except you'll be buying replacement china inflatorsyear after year. Bite the bullet, spend the extra money and brag 20 years from now what a smart guy you wereto know quality when you saw it. Try to find one of these quality american made tools 20 years from now, you won't.",5.0,"02 14, 2012",Milton (MILS505) Tire Inflator,36.44,Milton,544,104,1.0,5.230769230769232,1.7188406674466696,1.1946105790109216,0.6248122044929632,0.9866008758544922
490,B000F5DQWY,"[1, 1]","Easy to install. This is loud, does have a tone similar to a air horn but after tow of these lasted less than two years I gave up.  I don't know if its because I use my horn more than the average guy of its because its in my econoline grill and must get wet during a rain, but after a few years the horn sounds like a honda civic",2.0,"06 28, 2012",Wolo Model  419 Bad Boy Air Horn Kit - 12 Volt,34.97,Wolo,329,71,1.0,4.633802816901408,1.1734393018145532,0.4778442316043686,0.5996071018419024,0.942956805229187
491,B000BO74AO,"[1, 1]",I am very happy with the plug and play ability of this unit. WHo wants to cut into their trucks wiring harness to hook up a trailer? NOT ME. This product fit my 1994 F-350 perfectly.,5.0,"12 7, 2011",Hopkins 40125 Plug-In Simple Wiring Kit for Ford F-150/F-250/F35 1987-1996,8.99,Flagline,182,37,1.0,4.918918918918919,0.6115106220723728,1.1946105790109216,0.1541454917231542,0.9999396800994873
492,B004R3203Q,"[2, 2]",Took an hour only cause i had a bolt that would not come out. Installation Video that you can find on line is clear and concise. Highly recommend this product.,5.0,"10 4, 2012",Draw-Tite 75710 Class III Round Tube Hitch for Ford Explorer,142.61,Draw-Tite,159,30,1.0,5.3,0.4958194233019239,1.1946105790109216,2.4452378837195803,0.995069682598114
493,B005C43YHU,"[12, 15]","2007 Expedition EL XLT model. Black plastic sideboards/rocker panels, running boards and rear bumper and front bumper--covered all with about 1/3 of small bottle remaining. Really works well and appearance is significantly improved. Rear bumper top surface was entirely faded to white and is black again. Work it in with a little elbow grease, then straight line finishing strokes like a paint brush. Dries to a tacky/slight sticky finish. Use the gloves and wear grubbies as this stuff will stain.Recommended product.",5.0,"01 14, 2013",MEDS ReNu Pro (RPK175) Automotive Trim Restorer Kit - 1.75 oz.,13.99,MEDS,518,86,0.8,6.023255813953488,1.4213490134655151,1.1946105790109216,0.23987713339342906,0.0913781225681305
494,B002N5W8Q4,"[1, 1]","Wish I had read the reviews first.  Same problem as most everyone else.  Barely fit the batteries in, really had to push.  Then the fan barely turns.  Would never make enough air movement to make a difference.  When I picked it up to show my husband about an hour later the battery compartment was extremely hot.  And the fan wasn't even on.  Giving a one star only because you can't give zero.",1.0,"06 19, 2013",Valterra A10-2606 FridgeCool 11.28 mA Fan with On/Off Switch,17.6,Valterra,394,74,1.0,5.3243243243243255,1.2230212441447457,0.2389221158021843,0.3017753786793675,0.999394416809082
495,B0018MV7OM,"[3, 3]","Corolla door handles break after several years of use. My driver's side broke a few years ago, and the passenger side broke a few months ago. I replaced them both myself, and it was really easy (I'm not very mechanically inclined either). It took some finagling to get the broken one off, but once that was done, installation of the new one took less than 5 minutes. Do this yourself and save $50-100 having someone else do it for you.",5.0,"06 26, 2010",1998-2002 Toyota Corolla RH Right Hand Tan Passenger Inside Door Handle 1999 2000 2001 Toyota Corolla Passengers Indoor Han 98 99 00 01 02,4.8,jkdautoparts,435,83,1.0,5.240963855421687,1.3717670711353227,1.1946105790109216,0.08230237600346386,0.002210289239883423
496,B000VU7NL8,"[1, 1]",Perfect fit. Does the job. I do recommend this to anyone who asks.I really did not need a spray in liner.,5.0,"06 15, 2014",Dee Zee DZ86972 Heavyweight Bed Mat,70.2,Dee Zee,105,22,1.0,4.7727272727272725,0.3636009104214109,1.1946105790109216,1.2036722490506593,0.9996821880340576
497,B003YO5X60,"[1, 1]",Worth the 25$ that i spent. easy to fit. Switches off the light once you close remove the keys and lock the door. you can leave it in Automatic mode and never have to toggle the switch again!!,5.0,"05 25, 2014",Motorcraft SW-6659 Headlamp Switch,17.26,Motorcraft,192,38,1.0,5.052631578947368,0.628037936182437,1.1946105790109216,0.2959456270457888,0.8270092010498047
498,B000AD0V6U,"[1, 1]","I've wanted to get the tie downs etc. for towing jobs organized for some time.  Most of the time I just threw them on the floor (2001 Chev. Ext. Cab) and had to shove them aside when using the seat.The dividers as supplied were useless, But I made two dividers from nylon to enclose the shallow area over the hump.  I use this area for smaller tie downs bungie cords etc.  Great product!I recommended one to my son for use in his standard cab.",4.0,"10 29, 2010",Du-Ha 10001 Chevrolet/GMC Under Seat Storage Console Organizer - Dark Gray,179.95,Du Ha,443,87,1.0,5.091954022988506,1.4378763275755793,0.9556884632087372,3.085481783713192,0.9999885559082031
499,B000ZKR314,"[1, 1]","I got a very small leak on a bicycle tube.  Too small to see, but could feel the air.  I followed the directions exactly, then slowly pumped up the tube.  It was flat by the next day.  I removed the patch, then repeated the repair.  This time, I used a rubber roller to firmly press the patch to the tube.  Same results - in less than 24 hours, the tube was deflated.  Do not waste your money or time with this kit.",1.0,"07 5, 2013",Bell Sports Bike Tube Repair Kit,7.58,Bell,415,81,1.0,5.1234567901234565,1.3387124429151946,0.2389221158021843,0.12996916877213668,7.152557373046875e-07
500,B00480FIBE,"[1, 3]","These bulbs are not what they actually say. I didn't think the bad reviews were true because the bulb itself was a little whiter, but all in all the bulb is yellow with a hint of white. They are nowhere close to a xenon look alike. These are terrible and will never buy. Don't waste your money if you want white bulbs.",2.0,"11 10, 2012","Philips H3 CrystalVision Ultra Headlight Bulb, Pack of 2",21.49,Philips,318,64,0.3333333333333333,4.96875,1.0577481030441045,0.4778442316043686,0.3684745958988413,0.000440448522567749
501,B000C1OWN8,"[1, 1]","Used these in my 2002 Honda Accord V6 Front Pads, and they run great with low dust and no noise. I will buy these again over any other brand, I think these outperform the Honda Pads even.",5.0,"03 20, 2013",Akebono ACT503 ProACT Ultra-Premium Ceramic Brake Pad Set,49.5,Akebono,187,37,1.0,5.0540540540540535,0.6115106220723728,1.1946105790109216,0.8487432525357209,0.11922338604927063
502,B0031WGQBQ,"[2, 3]","I spent a couple months researching frameless tops (Bestop & Rampage) and talking to other owners before I decided to go with the Rampage top.Installing it was a bit hard on the hands because the top is so tight, but it also was only 60 deg Fahrenheit outside which did not help things. (tip: if it's chilly out crank the heater up on high in your Jeep to help stretch the top so you do not tear a seam or zippers) I absolutely love the large windows as they are fairly larger then the ones on my old soft top and much larger then any other soft top I have seen. I would definitely recommend this top.What I like about it:-cost...under $400 for Rampage compared to $700 for the Bestop version-side and rear windows zip out to turn into a bikini/safari top-weighs only 18lbs and easily fits behind the rear seat if you want some sun-windows are huge (biggest I have seen on any top) and has almost zero blind spots-has a compartment to store windows while in bikini mode...Bestop tops do not offer this-map pockets above visors-uses roll bars for frame (good if you have/had a hard top)What I don't like about it:-top slaps the support bars between the windshield and roll/sound bar when going 40+ with door windows down (driving with your windows down is not good on a top though when your windows are zippered in...it will cause premature wear and tear on the stitching and seams)-the rear window does not fit in the window bag and you have to fold it to fit causing a somewhat lumpy top in safari modeKeep in mind you will need a windshield header channel for this top. If you have a soft top on your Jeep now you should have the door surrounds and tailgate bar.  If you have a hardtop you will need to buy door surrounds and a tailgate bar as well.If you have a hard top on your Jeep now then the Bestop version may be a better choice for you only because it comes with EVERYTHING you need to convert over to a soft top (windshield channel, door surrounds, and tailgate bar).I am definitely happy with this top though and will not hesitate to purchase another one if needed.",5.0,"04 13, 2013",Rampage 109535 Trail Top - Frameless/Bowless TJ,340.0,Rampage,2077,404,0.6666666666666666,5.141089108910891,6.677034900465909,1.1946105790109216,5.82975163357869,1.0
503,B000C5WCUE,"[2, 3]","I would have rated this 02 sensor five stars except for the wire splices supplied with the 02 sensor. Very difficult to crimp the splices tight enough to keep the wires from pulling out of the splices. I have ratchet action crimpers that are made for standard butt splices with the plastic insulation on them. The splices supplied with the sensor are just un-insulated aluminum tubes that you slide heat-shrink tubing over and shrink after the crimps are completed. You would be better off to go to any auto parts store and buy some red heat shrinkable butt splices to use instead of the ones supplied with the kit or solder the wires and cover the solder joint with heat shrink tubing. Other than that, I put two of these in my wife's CRV and have been driving around for a month and no check engine light. I am getting better fuel mileage and the engine runs smoother. I have used Bosch universal sensors before also and they work ok but have a wire connection set-up that is worse than these. For the price, you can't beat these and they have very good easy to follow wiring instructions.",4.0,"01 31, 2013",Denso 234-4209 Oxygen Sensor,36.78,Denso,1091,203,0.6666666666666666,5.374384236453202,3.3550447643430186,0.9556884632087372,0.6306419561265418,0.016713321208953857
504,B002P8EMK4,"[4, 4]","OK so the mirror fell out of my mother's Tahoe. So I called the dealership and was quoted a price of over $600. After I regained consciousness I looked on Amazon and ordered this one. The delivery was quick and on time. That was the easy part. Well installing the new mirror is a hassle. I don't blame TYC, that a Chevy issue. Just be advised you will have to take your door apart to install it. Also be aware that the connector wasn't compatible with the OEM plug and after splicing the wires it was discovered they are colored incorrectly, so you will have to play around to get the proper adjustment functionality.",4.0,"09 30, 2011",TYC 1010132 Chevrolet C/K Pickup Driver Side Power Non-Heated Replacement Mirror,32.79,TYC,617,117,1.0,5.273504273504273,1.9336957508775032,0.9556884632087372,0.5622281060736625,0.9999999403953552
